regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,64,8,0.125,4.0,16,512,128,512,176,438.198,973.926,518.677,0.1502
mixed,64,8,0.125,4.0,16,512,256,1024,352,726.927,1746.037,873.769,0.1441
mixed,64,8,0.125,4.0,16,1024,128,512,176,459.189,996.931,532.241,0.1358
mixed,64,8,0.125,4.0,16,1024,256,1024,352,751.278,1769.584,913.833,0.1596
mixed,64,8,0.125,4.0,32,0,128,512,176,425.236,963.016,518.291,0.173
mixed,64,8,0.125,4.0,32,0,256,1024,352,717.743,1738.068,860.874,0.1403
mixed,64,8,0.125,4.0,32,512,128,512,176,481.812,1016.389,583.376,0.19
mixed,64,8,0.125,4.0,32,512,256,1024,352,769.965,1793.715,914.28,0.141
mixed,64,8,0.125,4.0,32,1024,128,512,176,553.013,1091.716,643.825,0.1686
mixed,64,8,0.125,4.0,32,1024,256,1024,352,843.916,1861.873,997.158,0.1505
mixed,64,8,0.125,4.0,64,0,128,512,176,429.398,965.963,520.563,0.1699
mixed,64,8,0.125,4.0,64,0,256,1024,352,717.103,1743.06,881.899,0.1606
mixed,64,8,0.125,4.0,64,512,128,512,176,566.129,1100.899,648.718,0.1544
mixed,64,8,0.125,4.0,64,512,256,1024,352,853.035,1872.85,970.123,0.1148
mixed,64,8,0.125,4.0,64,1024,128,512,176,642.959,1177.317,743.084,0.1874
mixed,64,8,0.125,4.0,64,1024,256,1024,352,929.545,1948.945,1088.452,0.1559
mixed,64,8,0.125,4.0,128,0,128,512,176,452.853,987.751,556.116,0.1931
mixed,64,8,0.125,4.0,128,0,256,1024,352,741.965,1765.59,900.875,0.1552
mixed,64,8,0.125,4.0,128,512,128,512,176,694.641,1232.224,773.069,0.1459
mixed,64,8,0.125,4.0,128,512,256,1024,352,982.025,2000.623,1124.644,0.14
mixed,64,8,0.125,4.0,128,1024,128,512,176,793.483,1328.672,880.969,0.1635
mixed,64,8,0.125,4.0,128,1024,256,1024,352,1084.869,2105.741,1217.122,0.1295
mixed,64,8,0.125,4.0,256,0,128,512,176,744.173,1281.473,832.716,0.1648
mixed,64,8,0.125,4.0,256,0,256,1024,352,1031.91,2053.614,1143.076,0.1088
mixed,64,8,0.125,4.0,256,512,128,512,176,946.856,1481.693,1042.215,0.1783
mixed,64,8,0.125,4.0,256,512,256,1024,352,1237.407,2251.529,1350.688,0.1117
mixed,64,8,0.125,4.0,256,1024,128,512,176,1144.422,1678.136,1243.555,0.1857
mixed,64,8,0.125,4.0,256,1024,256,1024,352,1432.733,2455.493,1567.643,0.1319
mixed,64,8,0.125,4.0,512,0,128,512,176,829.421,1366.463,926.827,0.1814
mixed,64,8,0.125,4.0,512,0,256,1024,352,1120.805,2138.348,1245.858,0.1229
mixed,64,8,0.125,4.0,512,512,128,512,176,1244.898,1783.893,1324.704,0.1481
mixed,64,8,0.125,4.0,512,512,256,1024,352,1534.012,2557.573,1673.849,0.1366
mixed,64,8,0.125,4.0,512,1024,128,512,176,1638.074,2173.485,1725.593,0.1635
mixed,64,8,0.125,4.0,512,1024,256,1024,352,1925.619,2943.772,2090.287,0.1617
mixed,64,8,0.125,4.0,1024,0,128,512,176,1616.795,2150.671,1706.072,0.1672
mixed,64,8,0.125,4.0,1024,0,256,1024,352,1904.788,2927.932,2062.064,0.1537
mixed,64,8,0.125,4.0,1024,512,128,512,176,2466.887,3003.48,2563.461,0.18
mixed,64,8,0.125,4.0,1024,512,256,1024,352,2751.297,3774.793,2895.422,0.1408
pure,64,16,0.25,4.0,0,0,128,512,224,452.918,894.09,505.077,0.1182
pure,64,16,0.25,4.0,0,0,256,1024,448,791.789,1668.571,907.755,0.1323
mixed,64,16,0.25,4.0,16,0,128,512,224,482.229,921.674,544.402,0.1415
mixed,64,16,0.25,4.0,16,0,256,1024,448,820.526,1696.695,923.883,0.118
mixed,64,16,0.25,4.0,16,512,128,512,224,529.716,972.234,594.163,0.1456
mixed,64,16,0.25,4.0,16,512,256,1024,448,871.596,1752.373,995.434,0.1406
mixed,64,16,0.25,4.0,16,1024,128,512,224,553.268,996.169,614.195,0.1376
mixed,64,16,0.25,4.0,16,1024,256,1024,448,892.778,1771.51,998.343,0.1201
mixed,64,16,0.25,4.0,32,0,128,512,224,520.276,959.242,574.067,0.1225
mixed,64,16,0.25,4.0,32,0,256,1024,448,860.299,1734.682,977.64,0.1342
mixed,64,16,0.25,4.0,32,512,128,512,224,575.442,1018.539,636.051,0.1368
mixed,64,16,0.25,4.0,32,512,256,1024,448,915.788,1790.071,1021.737,0.1212
mixed,64,16,0.25,4.0,32,1024,128,512,224,646.609,1092.2,693.423,0.1051
mixed,64,16,0.25,4.0,32,1024,256,1024,448,989.417,1862.104,1083.561,0.1079
mixed,64,16,0.25,4.0,64,0,128,512,224,523.989,964.778,582.002,0.1316
mixed,64,16,0.25,4.0,64,0,256,1024,448,866.604,1744.504,973.547,0.1218
mixed,64,16,0.25,4.0,64,512,128,512,224,657.267,1101.287,704.784,0.107
mixed,64,16,0.25,4.0,64,512,256,1024,448,1000.648,1874.519,1098.343,0.1118
mixed,64,16,0.25,4.0,64,1024,128,512,224,738.419,1179.27,783.821,0.103
mixed,64,16,0.25,4.0,64,1024,256,1024,448,1074.76,1953.044,1199.719,0.1423
mixed,64,16,0.25,4.0,128,0,128,512,224,547.604,986.922,586.707,0.089
mixed,64,16,0.25,4.0,128,0,256,1024,448,885.612,1770.073,989.738,0.1177
mixed,64,16,0.25,4.0,128,512,128,512,224,789.837,1230.117,837.966,0.1093
mixed,64,16,0.25,4.0,128,512,256,1024,448,1127.109,2004.117,1225.381,0.1121
mixed,64,16,0.25,4.0,128,1024,128,512,224,887.243,1329.507,925.899,0.0874
mixed,64,16,0.25,4.0,128,1024,256,1024,448,1229.478,2106.259,1350.755,0.1383
mixed,64,16,0.25,4.0,256,0,128,512,224,840.013,1275.204,887.086,0.1082
mixed,64,16,0.25,4.0,256,0,256,1024,448,1178.566,2051.701,1277.317,0.1131
mixed,64,16,0.25,4.0,256,512,128,512,224,1038.859,1480.736,1087.784,0.1107
mixed,64,16,0.25,4.0,256,512,256,1024,448,1381.986,2252.687,1490.752,0.1249
mixed,64,16,0.25,4.0,256,1024,128,512,224,1240.357,1682.3,1273.186,0.0743
mixed,64,16,0.25,4.0,256,1024,256,1024,448,1579.583,2453.576,1683.067,0.1184
mixed,64,16,0.25,4.0,512,0,128,512,224,924.366,1367.363,971.723,0.1069
mixed,64,16,0.25,4.0,512,0,256,1024,448,1264.645,2139.377,1373.028,0.1239
mixed,64,16,0.25,4.0,512,512,128,512,224,1336.132,1784.312,1389.154,0.1183
mixed,64,16,0.25,4.0,512,512,256,1024,448,1681.594,2555.144,1776.986,0.1092
mixed,64,16,0.25,4.0,512,1024,128,512,224,1732.348,2170.097,1776.923,0.1018
mixed,64,16,0.25,4.0,512,1024,256,1024,448,2073.396,2942.625,2181.972,0.1249
mixed,64,16,0.25,4.0,1024,0,128,512,224,1713.117,2157.268,1743.517,0.0684
mixed,64,16,0.25,4.0,1024,0,256,1024,448,2053.428,2922.914,2165.844,0.1293
mixed,64,16,0.25,4.0,1024,512,128,512,224,2560.074,2999.074,2610.503,0.1149
mixed,64,16,0.25,4.0,1024,512,256,1024,448,2898.532,3775.954,2994.112,0.1089
pure,64,32,0.5,4.0,0,0,128,512,320,598.098,893.678,626.868,0.0973
pure,64,32,0.5,4.0,0,0,256,1024,640,1081.93,1666.044,1177.735,0.164
mixed,64,32,0.5,4.0,16,0,128,512,320,629.268,922.19,662.419,0.1132
mixed,64,32,0.5,4.0,16,0,256,1024,640,1112.359,1697.566,1221.574,0.1866
mixed,64,32,0.5,4.0,16,512,128,512,320,679.027,976.429,722.867,0.1474
mixed,64,32,0.5,4.0,16,512,256,1024,640,1165.896,1749.051,1284.453,0.2033
mixed,64,32,0.5,4.0,16,1024,128,512,320,700.048,995.852,742.45,0.1433
mixed,64,32,0.5,4.0,16,1024,256,1024,640,1188.456,1771.771,1304.774,0.1994
mixed,64,32,0.5,4.0,32,0,128,512,320,664.468,960.716,692.786,0.0956
mixed,64,32,0.5,4.0,32,0,256,1024,640,1152.424,1741.148,1255.333,0.1748
mixed,64,32,0.5,4.0,32,512,128,512,320,721.744,1016.714,755.248,0.1136
mixed,64,32,0.5,4.0,32,512,256,1024,640,1209.83,1790.429,1311.749,0.1755
mixed,64,32,0.5,4.0,32,1024,128,512,320,793.521,1089.703,829.073,0.12
mixed,64,32,0.5,4.0,32,1024,256,1024,640,1282.662,1859.451,1386.246,0.1796
mixed,64,32,0.5,4.0,64,0,128,512,320,670.611,964.908,696.433,0.0877
mixed,64,32,0.5,4.0,64,0,256,1024,640,1154.347,1742.013,1264.645,0.1877
mixed,64,32,0.5,4.0,64,512,128,512,320,806.002,1102.409,841.518,0.1198
mixed,64,32,0.5,4.0,64,512,256,1024,640,1294.79,1874.875,1399.557,0.1806
mixed,64,32,0.5,4.0,64,1024,128,512,320,883.565,1176.486,921.773,0.1304
mixed,64,32,0.5,4.0,64,1024,256,1024,640,1372.772,1951.514,1464.611,0.1587
mixed,64,32,0.5,4.0,128,0,128,512,320,691.667,990.764,723.888,0.1077
mixed,64,32,0.5,4.0,128,0,256,1024,640,1178.696,1771.166,1289.958,0.1878
mixed,64,32,0.5,4.0,128,512,128,512,320,935.98,1228.935,962.605,0.0909
mixed,64,32,0.5,4.0,128,512,256,1024,640,1420.612,2003.064,1521.377,0.173
mixed,64,32,0.5,4.0,128,1024,128,512,320,1034.732,1328.644,1066.667,0.1087
mixed,64,32,0.5,4.0,128,1024,256,1024,640,1520.963,2105.721,1636.48,0.1975
mixed,64,32,0.5,4.0,256,0,128,512,320,984.811,1278.151,1014.831,0.1023
mixed,64,32,0.5,4.0,256,0,256,1024,640,1470.466,2055.129,1588.8,0.2024
mixed,64,32,0.5,4.0,256,512,128,512,320,1185.577,1479.234,1223.24,0.1283
mixed,64,32,0.5,4.0,256,512,256,1024,640,1670.496,2252.629,1771.485,0.1735
mixed,64,32,0.5,4.0,256,1024,128,512,320,1385.156,1679.713,1420.197,0.119
mixed,64,32,0.5,4.0,256,1024,256,1024,640,1873.916,2456.721,1973.658,0.1711
mixed,64,32,0.5,4.0,512,0,128,512,320,1071.02,1362.566,1096.588,0.0877
mixed,64,32,0.5,4.0,512,0,256,1024,640,1560.13,2140.438,1668.32,0.1864
mixed,64,32,0.5,4.0,512,512,128,512,320,1484.26,1779.934,1511.811,0.0932
mixed,64,32,0.5,4.0,512,512,256,1024,640,1973.946,2560.238,2084.248,0.1881
mixed,64,32,0.5,4.0,512,1024,128,512,320,1879.228,2173.685,1896.637,0.0591
mixed,64,32,0.5,4.0,512,1024,256,1024,640,2362.964,2949.064,2480.754,0.201
mixed,64,32,0.5,4.0,1024,0,128,512,320,1860.864,2151.832,1892.027,0.1071
mixed,64,32,0.5,4.0,1024,0,256,1024,640,2346.292,2927.239,2445.587,0.1709
mixed,64,32,0.5,4.0,1024,512,128,512,320,2706.158,3000.358,2741.774,0.1211
mixed,64,32,0.5,4.0,1024,512,256,1024,640,3191.587,3776.25,3291.363,0.1707
pure,64,48,0.75,4.0,0,0,128,512,416,747.376,896.144,774.45,0.182
pure,64,48,0.75,4.0,0,0,256,1024,832,1374.661,1669.344,1421.158,0.1578
mixed,64,48,0.75,4.0,16,0,128,512,416,771.827,923.406,794.641,0.1505
mixed,64,48,0.75,4.0,16,0,256,1024,832,1404.07,1697.664,1450.982,0.1598
mixed,64,48,0.75,4.0,16,512,128,512,416,823.888,974.831,845.97,0.1463
mixed,64,48,0.75,4.0,16,512,256,1024,832,1455.27,1746.177,1494.691,0.1355
mixed,64,48,0.75,4.0,16,1024,128,512,416,844.947,995.626,878.03,0.2196
mixed,64,48,0.75,4.0,16,1024,256,1024,832,1476.74,1769.341,1526.947,0.1716
mixed,64,48,0.75,4.0,32,0,128,512,416,812.882,958.863,840.37,0.1883
mixed,64,48,0.75,4.0,32,0,256,1024,832,1441.987,1734.496,1489.7,0.1631
mixed,64,48,0.75,4.0,32,512,128,512,416,867.474,1020.172,898.962,0.2062
mixed,64,48,0.75,4.0,32,512,256,1024,832,1498.757,1794.433,1543.012,0.1497
mixed,64,48,0.75,4.0,32,1024,128,512,416,937.646,1087.819,960.654,0.1532
mixed,64,48,0.75,4.0,32,1024,256,1024,832,1568.708,1863.452,1605.508,0.1249
mixed,64,48,0.75,4.0,64,0,128,512,416,815.73,964.464,839.986,0.1631
mixed,64,48,0.75,4.0,64,0,256,1024,832,1449.254,1742.689,1492.454,0.1472
mixed,64,48,0.75,4.0,64,512,128,512,416,951.408,1101.197,980.173,0.192
mixed,64,48,0.75,4.0,64,512,256,1024,832,1584.741,1877.629,1614.434,0.1014
mixed,64,48,0.75,4.0,64,1024,128,512,416,1026.801,1176.715,1054.157,0.1825
mixed,64,48,0.75,4.0,64,1024,256,1024,832,1660.676,1953.564,1702.208,0.1418
mixed,64,48,0.75,4.0,128,0,128,512,416,840.756,986.607,862.546,0.1494
mixed,64,48,0.75,4.0,128,0,256,1024,832,1469.445,1765.186,1510.982,0.1405
mixed,64,48,0.75,4.0,128,512,128,512,416,1081.998,1227.562,1097.644,0.1075
mixed,64,48,0.75,4.0,128,512,256,1024,832,1715.17,2004.733,1754.562,0.136
mixed,64,48,0.75,4.0,128,1024,128,512,416,1179.786,1327.529,1190.603,0.0732
mixed,64,48,0.75,4.0,128,1024,256,1024,832,1811.422,2108.955,1843.2,0.1068
mixed,64,48,0.75,4.0,256,0,128,512,416,1130.986,1280.008,1158.507,0.1847
mixed,64,48,0.75,4.0,256,0,256,1024,832,1763.745,2056.7,1803.042,0.1341
mixed,64,48,0.75,4.0,256,512,128,512,416,1332.359,1481.669,1356.619,0.1625
mixed,64,48,0.75,4.0,256,512,256,1024,832,1962.59,2254.518,1991.933,0.1005
mixed,64,48,0.75,4.0,256,1024,128,512,416,1528.004,1683.362,1544.453,0.1059
mixed,64,48,0.75,4.0,256,1024,256,1024,832,2161.242,2453.684,2203.354,0.144
mixed,64,48,0.75,4.0,512,0,128,512,416,1216.555,1366.952,1240.811,0.1613
mixed,64,48,0.75,4.0,512,0,256,1024,832,1846.147,2140.123,1890.848,0.1521
mixed,64,48,0.75,4.0,512,512,128,512,416,1628.358,1780.706,1660.547,0.2113
mixed,64,48,0.75,4.0,512,512,256,1024,832,2262.746,2558.866,2309.175,0.1568
mixed,64,48,0.75,4.0,512,1024,128,512,416,2021.468,2170.17,2037.821,0.11
mixed,64,48,0.75,4.0,512,1024,256,1024,832,2654.355,2949.197,2695.153,0.1384
mixed,64,48,0.75,4.0,1024,0,128,512,416,2003.584,2153.467,2029.278,0.1714
mixed,64,48,0.75,4.0,1024,0,256,1024,832,2635.637,2927.183,2682.707,0.1614
mixed,64,48,0.75,4.0,1024,512,128,512,416,2850.8,2997.196,2872.018,0.1449
mixed,64,48,0.75,4.0,1024,512,256,1024,832,3484.741,3776.64,3526.404,0.1427
pure,64,58,0.9062,4.0,0,0,128,512,476,801.233,895.12,839.985,0.4128
pure,64,58,0.9062,4.0,0,0,256,1024,952,1526.374,1666.629,1586.244,0.4269
mixed,64,58,0.9062,4.0,16,0,128,512,476,831.985,927.055,867.282,0.3713
mixed,64,58,0.9062,4.0,16,0,256,1024,952,1557.96,1694.884,1608.803,0.3713
mixed,64,58,0.9062,4.0,16,512,128,512,476,879.537,970.895,918.383,0.4252
mixed,64,58,0.9062,4.0,16,512,256,1024,952,1609.767,1749.474,1650.53,0.2918
mixed,64,58,0.9062,4.0,16,1024,128,512,476,905.713,995.344,942.577,0.4113
mixed,64,58,0.9062,4.0,16,1024,256,1024,952,1626.917,1771.075,1684.803,0.4015
mixed,64,58,0.9062,4.0,32,0,128,512,476,870.13,960.432,907.089,0.4093
mixed,64,58,0.9062,4.0,32,0,256,1024,952,1597.414,1735.362,1650.791,0.3869
mixed,64,58,0.9062,4.0,32,512,128,512,476,923.282,1016.302,972.081,0.5246
mixed,64,58,0.9062,4.0,32,512,256,1024,952,1649.988,1794.114,1709.058,0.4098
mixed,64,58,0.9062,4.0,32,1024,128,512,476,994.353,1091.535,1041.101,0.481
mixed,64,58,0.9062,4.0,32,1024,256,1024,952,1719.651,1863.684,1763.685,0.3057
mixed,64,58,0.9062,4.0,64,0,128,512,476,872.817,964.975,918.996,0.5011
mixed,64,58,0.9062,4.0,64,0,256,1024,952,1597.414,1738.66,1684.135,0.614
mixed,64,58,0.9062,4.0,64,512,128,512,476,1008.367,1099.534,1051.918,0.4777
mixed,64,58,0.9062,4.0,64,512,256,1024,952,1732.933,1875.105,1771.878,0.2739
mixed,64,58,0.9062,4.0,64,1024,128,512,476,1085.58,1180.492,1133.676,0.5067
mixed,64,58,0.9062,4.0,64,1024,256,1024,952,1812.227,1957.024,1886.179,0.5107
mixed,64,58,0.9062,4.0,128,0,128,512,476,896.273,992.432,947.602,0.5338
mixed,64,58,0.9062,4.0,128,0,256,1024,952,1623.048,1765.091,1664.581,0.2924
mixed,64,58,0.9062,4.0,128,512,128,512,476,1134.477,1227.757,1174.192,0.4258
mixed,64,58,0.9062,4.0,128,512,256,1024,952,1860.227,2004.799,1901.411,0.2849
mixed,64,58,0.9062,4.0,128,1024,128,512,476,1234.22,1327.209,1276.045,0.4498
mixed,64,58,0.9062,4.0,128,1024,256,1024,952,1963.811,2107.006,2029.12,0.4561
mixed,64,58,0.9062,4.0,256,0,128,512,476,1186.22,1279.659,1227.404,0.4408
mixed,64,58,0.9062,4.0,256,0,256,1024,952,1914.561,2058.593,1963.49,0.3397
mixed,64,58,0.9062,4.0,256,512,128,512,476,1386.314,1481.45,1428.586,0.4443
mixed,64,58,0.9062,4.0,256,512,256,1024,952,2110.882,2250.046,2158.782,0.3442
mixed,64,58,0.9062,4.0,256,1024,128,512,476,1589.672,1684.774,1624.999,0.3715
mixed,64,58,0.9062,4.0,256,1024,256,1024,952,2312.283,2453.883,2374.904,0.4422
mixed,64,58,0.9062,4.0,512,0,128,512,476,1272.782,1366.827,1314.38,0.4423
mixed,64,58,0.9062,4.0,512,0,256,1024,952,1998.783,2135.358,2082.592,0.6136
mixed,64,58,0.9062,4.0,512,512,128,512,476,1686.792,1782.341,1732.74,0.4809
mixed,64,58,0.9062,4.0,512,512,256,1024,952,2413.145,2555.19,2453.307,0.2827
mixed,64,58,0.9062,4.0,512,1024,128,512,476,2077.505,2172.67,2118.047,0.426
mixed,64,58,0.9062,4.0,512,1024,256,1024,952,2806.166,2948.4,2869.074,0.4423
mixed,64,58,0.9062,4.0,1024,0,128,512,476,2058.145,2150.143,2098.786,0.4418
mixed,64,58,0.9062,4.0,1024,0,256,1024,952,2785.014,2925.331,2872.564,0.6239
mixed,64,58,0.9062,4.0,1024,512,128,512,476,2908.917,3001.714,2948.692,0.4286
mixed,64,58,0.9062,4.0,1024,512,256,1024,952,3637.067,3776.425,3700.937,0.4583
pure,128,1,0.0078,4.0,0,0,128,512,131,569.623,1718.981,614.551,0.0391
pure,128,1,0.0078,4.0,0,0,256,1024,262,954.417,3252.206,1064.334,0.0478
mixed,128,1,0.0078,4.0,16,0,128,512,131,594.295,1743.879,643.736,0.043
mixed,128,1,0.0078,4.0,16,0,256,1024,262,982.224,3272.303,1089.423,0.0468
mixed,128,1,0.0078,4.0,16,512,128,512,131,642.265,1789.221,693.238,0.0444
mixed,128,1,0.0078,4.0,16,512,256,1024,262,1028.624,3320.337,1137.196,0.0474
mixed,128,1,0.0078,4.0,16,1024,128,512,131,660.725,1819.942,713.427,0.0455
mixed,128,1,0.0078,4.0,16,1024,256,1024,262,1048.303,3346.67,1157.777,0.0476
mixed,128,1,0.0078,4.0,32,0,128,512,131,630.037,1792.263,678.999,0.0421
mixed,128,1,0.0078,4.0,32,0,256,1024,262,1018.354,3308.368,1124.049,0.0462
mixed,128,1,0.0078,4.0,32,512,128,512,131,684.373,1838.184,736.855,0.0455
mixed,128,1,0.0078,4.0,32,512,256,1024,262,1071.056,3366.349,1181.198,0.048
mixed,128,1,0.0078,4.0,32,1024,128,512,131,754.548,1904.996,811.476,0.0495
mixed,128,1,0.0078,4.0,32,1024,256,1024,262,1139.44,3444.782,1245.101,0.0458
mixed,128,1,0.0078,4.0,64,0,128,512,131,636.695,1781.67,686.005,0.0431
mixed,128,1,0.0078,4.0,64,0,256,1024,262,1018.672,3318.479,1124.082,0.0458
mixed,128,1,0.0078,4.0,64,512,128,512,131,771.029,1918.021,819.413,0.0422
mixed,128,1,0.0078,4.0,64,512,256,1024,262,1154.545,3454.064,1259.63,0.0457
mixed,128,1,0.0078,4.0,64,1024,128,512,131,849.106,1998.178,899.986,0.0443
mixed,128,1,0.0078,4.0,64,1024,256,1024,262,1232.907,3526.288,1339.052,0.0463
mixed,128,1,0.0078,4.0,128,0,128,512,131,658.005,1804.998,705.748,0.0416
mixed,128,1,0.0078,4.0,128,0,256,1024,262,1039.633,3335.249,1148.466,0.0474
mixed,128,1,0.0078,4.0,128,512,128,512,131,897.01,2048.097,944.689,0.0414
mixed,128,1,0.0078,4.0,128,512,256,1024,262,1287.503,3578.062,1389.868,0.0447
mixed,128,1,0.0078,4.0,128,1024,128,512,131,993.043,2150.687,1044.723,0.0446
mixed,128,1,0.0078,4.0,128,1024,256,1024,262,1382.766,3671.148,1490.701,0.0472
mixed,128,1,0.0078,4.0,256,0,128,512,131,948.019,2096.196,998.483,0.044
mixed,128,1,0.0078,4.0,256,0,256,1024,262,1337.805,3630.189,1439.083,0.0442
mixed,128,1,0.0078,4.0,256,512,128,512,131,1146.609,2298.463,1196.239,0.0431
mixed,128,1,0.0078,4.0,256,512,256,1024,262,1532.426,3828.619,1641.513,0.0475
mixed,128,1,0.0078,4.0,256,1024,128,512,131,1346.635,2502.046,1394.384,0.0413
mixed,128,1,0.0078,4.0,256,1024,256,1024,262,1729.993,4033.932,1843.399,0.0492
mixed,128,1,0.0078,4.0,512,0,128,512,131,1029.873,2179.778,1086.065,0.0489
mixed,128,1,0.0078,4.0,512,0,256,1024,262,1416.334,3718.895,1528.138,0.0486
mixed,128,1,0.0078,4.0,512,512,128,512,131,1448.686,2599.55,1502.283,0.0466
mixed,128,1,0.0078,4.0,512,512,256,1024,262,1834.95,4132.361,1943.336,0.0472
mixed,128,1,0.0078,4.0,512,1024,128,512,131,1843.111,2988.887,1893.223,0.0437
mixed,128,1,0.0078,4.0,512,1024,256,1024,262,2228.258,4521.252,2335.232,0.0467
mixed,128,1,0.0078,4.0,1024,0,128,512,131,1816.778,2967.513,1869.415,0.0457
mixed,128,1,0.0078,4.0,1024,0,256,1024,262,2204.451,4502.405,2316.996,0.049
mixed,128,1,0.0078,4.0,1024,512,128,512,131,2669.085,3820.046,2721.276,0.0453
mixed,128,1,0.0078,4.0,1024,512,256,1024,262,3052.856,5344.283,3166.904,0.0498
pure,128,2,0.0156,4.0,0,0,128,512,134,568.568,1713.802,620.984,0.0458
pure,128,2,0.0156,4.0,0,0,256,1024,268,953.427,3247.863,1066.322,0.0492
mixed,128,2,0.0156,4.0,16,0,128,512,134,596.472,1744.874,652.343,0.0487
mixed,128,2,0.0156,4.0,16,0,256,1024,268,982.258,3272.5,1099.889,0.0514
mixed,128,2,0.0156,4.0,16,512,128,512,134,646.008,1790.825,699.832,0.047
mixed,128,2,0.0156,4.0,16,512,256,1024,268,1029.17,3328.181,1145.074,0.0504
mixed,128,2,0.0156,4.0,16,1024,128,512,134,667.863,1812.97,720.631,0.0461
mixed,128,2,0.0156,4.0,16,1024,256,1024,268,1049.906,3345.046,1160.847,0.0483
mixed,128,2,0.0156,4.0,32,0,128,512,134,633.175,1780.744,689.914,0.0494
mixed,128,2,0.0156,4.0,32,0,256,1024,268,1022.804,3313.462,1134.353,0.0487
mixed,128,2,0.0156,4.0,32,512,128,512,134,685.335,1831.913,740.086,0.0478
mixed,128,2,0.0156,4.0,32,512,256,1024,268,1073.297,3360.728,1195.537,0.0534
mixed,128,2,0.0156,4.0,32,1024,128,512,134,760.022,1903.207,816.247,0.0492
mixed,128,2,0.0156,4.0,32,1024,256,1024,268,1145.714,3435.671,1253.327,0.047
mixed,128,2,0.0156,4.0,64,0,128,512,134,636.44,1784.844,693.016,0.0493
mixed,128,2,0.0156,4.0,64,0,256,1024,268,1022.454,3314.582,1135.828,0.0495
mixed,128,2,0.0156,4.0,64,512,128,512,134,773.205,1915.433,826.067,0.0463
mixed,128,2,0.0156,4.0,64,512,256,1024,268,1154.415,3454.678,1271.792,0.051
mixed,128,2,0.0156,4.0,64,1024,128,512,134,848.373,1992.68,900.535,0.0456
mixed,128,2,0.0156,4.0,64,1024,256,1024,268,1236.882,3528.407,1346.895,0.048
mixed,128,2,0.0156,4.0,128,0,128,512,134,660.633,1806.026,709.656,0.0428
mixed,128,2,0.0156,4.0,128,0,256,1024,268,1043.542,3334.201,1158.323,0.0501
mixed,128,2,0.0156,4.0,128,512,128,512,134,900.179,2048.775,953.877,0.0468
mixed,128,2,0.0156,4.0,128,512,256,1024,268,1288.24,3576.629,1401.361,0.0494
mixed,128,2,0.0156,4.0,128,1024,128,512,134,997.747,2145.766,1051.987,0.0472
mixed,128,2,0.0156,4.0,128,1024,256,1024,268,1382.479,3677.812,1495.727,0.0493
mixed,128,2,0.0156,4.0,256,0,128,512,134,947.988,2096.519,1001.587,0.0467
mixed,128,2,0.0156,4.0,256,0,256,1024,268,1338.929,3629.813,1448.974,0.048
mixed,128,2,0.0156,4.0,256,512,128,512,134,1150.068,2303.493,1201.201,0.0443
mixed,128,2,0.0156,4.0,256,512,256,1024,268,1537.805,3840.242,1648.556,0.0481
mixed,128,2,0.0156,4.0,256,1024,128,512,134,1349.552,2498.018,1400.624,0.0445
mixed,128,2,0.0156,4.0,256,1024,256,1024,268,1737.9,4028.273,1852.491,0.05
mixed,128,2,0.0156,4.0,512,0,128,512,134,1035.028,2186.952,1092.273,0.0497
mixed,128,2,0.0156,4.0,512,0,256,1024,268,1422.19,3713.013,1536.975,0.0501
mixed,128,2,0.0156,4.0,512,512,128,512,134,1453.999,2601.698,1509.006,0.0479
mixed,128,2,0.0156,4.0,512,512,256,1024,268,1840.424,4129.552,1950.314,0.048
mixed,128,2,0.0156,4.0,512,1024,128,512,134,1844.907,2992.764,1896.395,0.0449
mixed,128,2,0.0156,4.0,512,1024,256,1024,268,2233.19,4527.275,2343.685,0.0482
mixed,128,2,0.0156,4.0,1024,0,128,512,134,1823.146,2972.477,1876.908,0.0468
mixed,128,2,0.0156,4.0,1024,0,256,1024,268,2208.389,4493.387,2319.909,0.0488
mixed,128,2,0.0156,4.0,1024,512,128,512,134,2669.473,3822.005,2726.079,0.0491
mixed,128,2,0.0156,4.0,1024,512,256,1024,268,3062.366,5344.42,3172.349,0.0482
pure,128,3,0.0234,4.0,0,0,128,512,137,572.154,1716.94,630.073,0.0506
pure,128,3,0.0234,4.0,0,0,256,1024,274,964.084,3242.746,1075.124,0.0487
mixed,128,3,0.0234,4.0,16,0,128,512,137,597.85,1743.052,655.704,0.0505
mixed,128,3,0.0234,4.0,16,0,256,1024,274,990.228,3274.366,1112.914,0.0537
mixed,128,3,0.0234,4.0,16,512,128,512,137,643.928,1792.844,707.512,0.0553
mixed,128,3,0.0234,4.0,16,512,256,1024,274,1034.323,3323.834,1158.579,0.0543
mixed,128,3,0.0234,4.0,16,1024,128,512,137,665.627,1816.268,730.648,0.0565
mixed,128,3,0.0234,4.0,16,1024,256,1024,274,1059.445,3343.706,1182.002,0.0537
mixed,128,3,0.0234,4.0,32,0,128,512,137,634.586,1781.741,695.768,0.0533
mixed,128,3,0.0234,4.0,32,0,256,1024,274,1024.436,3311.964,1149.043,0.0545
